,date,est,adj_close,Actual Price Change,Direction,Predicted Price Change,
368,5/22/2018,186.8629352,186.5059052,-0.468353271,0,-0.111323249,0
369,5/23/2018,186.3556018,187.7017059,1.195800781,1,-0.150303319,0
370,5/24/2018,187.594718,187.4924316,-0.209274292,0,-0.106987955,0
371,5/25/2018,187.3437709,187.9209442,0.428512573,1,-0.148660767,0
372,5/29/2018,187.8841192,187.2433167,-0.677627563,0,-0.036824983,0
373,5/30/2018,187.338046,186.8447113,-0.398605347,0,0.094729345,1
374,5/31/2018,186.9291464,186.2169037,-0.627807617,0,0.084435062,1
375,6/1/2018,186.3431526,189.5751495,3.35824585,1,0.126248881,1
376,6/4/2018,189.2664953,191.1595764,1.58442688,1,-0.308654264,0
377,6/5/2018,190.7409035,192.6343994,1.474822998,1,-0.418672908,0
378,6/6/2018,192.4128228,193.302063,0.667663574,1,-0.221576643,0
379,6/7/2018,193.118602,192.7838898,-0.518173218,0,-0.183460947,0
380,6/8/2018,192.763943,191.0300293,-1.753860474,0,-0.019946737,0
381,6/11/2018,191.3898337,190.561676,-0.468353271,0,0.359804383,1
382,6/12/2018,190.6912514,191.6080017,1.046325684,1,0.129575421,1
383,6/13/2018,191.5162916,190.0335236,-1.574478149,0,-0.091710142,0
384,6/14/2018,190.2414108,190.1331787,0.099655151,1,0.207887229,1
385,6/15/2018,190.1904477,188.1800232,-1.953155518,0,0.057268983,1
386,6/18/2018,188.585019,188.0803833,-0.099639893,0,0.404995811,1
387,6/19/2018,188.1728702,185.0410461,-3.039337158,0,0.092486936,1
388,6/20/2018,185.6728692,185.8482056,0.807159424,1,0.631823087,1
389,6/21/2018,185.9135339,184.8118439,-1.036361694,0,0.065328301,1
390,6/22/2018,184.9178063,184.2737274,-0.538116455,0,0.105962405,1
391,6/25/2018,184.3906598,181.5333405,-2.740386963,0,0.116932338,1
392,6/26/2018,182.0994364,183.7854309,2.252090454,1,0.566095918,1
393,6/27/2018,183.7203822,183.5163879,-0.269042969,0,-0.065048711,0
394,6/28/2018,183.2343918,184.8516998,1.33531189,1,-0.281996141,0
395,6/29/2018,184.7290031,184.4630737,-0.388626099,0,-0.122696765,0
396,7/2/2018,184.3036268,186.5258179,2.062744141,1,-0.15944692,0
397,7/3/2018,186.336236,183.2772217,-3.248596191,0,-0.189581896,0
398,7/5/2018,183.7293701,184.7520447,1.474822998,1,0.452148398,1
399,7/6/2018,184.7835164,187.3130798,2.561035156,1,0.031471743,1
400,7/9/2018,187.0311137,189.9139557,2.600875854,1,-0.281966122,0
401,7/10/2018,189.5448498,189.6847534,-0.229202271,0,-0.369105936,0
402,7/11/2018,189.3585329,187.2233887,-2.461364746,0,-0.326220518,0
403,7/12/2018,187.7345108,190.362381,3.13899231,1,0.511122079,1
404,7/13/2018,190.1579396,190.6613312,0.298950195,1,-0.204441364,0
405,7/16/2018,190.2706497,190.2427979,-0.418533325,0,-0.390681465,0
406,7/17/2018,190.2927917,190.780899,0.538101196,1,0.04999385,1
407,7/18/2018,190.7455575,189.7345734,-1.046325684,0,-0.035341528,0
408,7/19/2018,189.9072703,191.2094116,1.474838257,1,0.172696953,1
409,7/20/2018,191.1040628,190.7709503,-0.438461304,0,-0.105348871,0
410,7/23/2018,190.5954494,190.9403534,0.169403076,1,-0.175500871,0
411,7/24/2018,190.9464982,192.3254852,1.385131836,1,0.006144773,1
412,7/25/2018,192.1969155,194.1391449,1.813659668,1,-0.128569738,0
413,7/26/2018,193.9155913,193.5312653,-0.607879639,0,-0.223553564,0
414,7/27/2018,193.3206389,190.3125458,-3.218719482,0,-0.210626321,0
415,7/30/2018,190.9777691,189.2462921,-1.066253662,0,0.665223324,1
416,7/31/2018,189.5137366,189.6249542,0.378662109,1,0.267444479,1
417,8/1/2018,189.6419528,200.7957916,11.1708374,1,0.016998563,1
418,8/2/2018,199.7675537,206.6652069,5.869415283,1,-1.028237914,0
419,8/3/2018,205.2620344,207.2631073,0.597900391,1,-1.403172519,0
420,8/6/2018,206.5329564,208.3393402,1.07623291,1,-0.73015085,0
421,8/7/2018,208.2221857,206.3861847,-1.953155518,0,-0.117154524,0
422,8/8/2018,206.6943687,206.5256958,0.139511108,1,0.308183968,1
423,8/9/2018,206.5953688,208.1499939,1.624298096,1,0.069673034,1
424,8/10/2018,207.9998827,207.5299988,-0.619995117,0,-0.150111229,0
425,8/13/2018,207.3486001,208.8699951,1.339996338,1,-0.181398651,0
426,8/14/2018,208.7533418,209.75,0.880004883,1,-0.116653337,0
427,8/15/2018,209.5772451,210.2400055,0.490005493,1,-0.172754935,0
428,8/16/2018,210.1288835,213.3200073,3.080001831,1,-0.111121989,0
429,8/17/2018,213.0324356,217.5800018,4.259994507,1,-0.28757177,0
430,8/20/2018,217.0680781,215.4600067,-2.119995117,0,-0.511923765,0
431,8/21/2018,215.0525138,215.0399933,-0.420013428,0,-0.40749294,0
432,8/22/2018,215.1770153,215.0500031,0.010009766,1,0.137021971,1
433,8/23/2018,215.0667713,215.4900055,0.440002441,1,0.016768223,1
434,8/24/2018,215.4495271,216.1600037,0.669998169,1,-0.040478407,0
